지점,지점명,일시,기온(°C),풍속(m/s),풍향(16방위),습도(%),전운량(10분위)
129,서산,2015-11-04 18:00,11.9,.5,90,86,5
129,서산,2015-11-04 19:00,11.1,.1,0,90,
129,서산,2015-11-04 20:00,10.6,1.5,70,94,
129,서산,2015-11-04 21:00,9.5,.5,20,97,6
129,서산,2015-11-04 22:00,9.3,0,0,97,
129,서산,2015-11-04 23:00,9.5,1.4,90,97,
129,서산,2015-11-05 00:00,8.5,.8,20,97,8
129,서산,2015-11-05 01:00,8.7,.3,0,96,
129,서산,2015-11-05 02:00,8.6,.8,360,97,
129,서산,2015-11-05 03:00,8.6,.7,360,97,8
129,서산,2015-11-05 04:00,9.9,1.5,50,97,8
129,서산,2015-11-05 05:00,9.8,.4,0,95,3
129,서산,2015-11-05 06:00,8,.5,20,97,0
129,서산,2015-11-05 07:00,7.7,.6,20,97,2
129,서산,2015-11-05 08:00,9.6,.5,70,97,5
129,서산,2015-11-05 09:00,13,1.1,20,87,3
129,서산,2015-11-05 10:00,15,1.3,70,75,6
129,서산,2015-11-05 11:00,16.6,1.6,50,70,6
129,서산,2015-11-05 12:00,17.8,2.3,340,63,7
129,서산,2015-11-05 13:00,18.3,2.1,340,62,7
129,서산,2015-11-05 14:00,18.6,2.4,20,59,2
129,서산,2015-11-05 15:00,18.4,3.3,360,63,2
129,서산,2015-11-05 16:00,17.3,2.7,360,65,2
129,서산,2015-11-05 17:00,16.2,1.6,20,68,1
129,서산,2015-11-05 18:00,14.2,1.2,20,83,1
129,서산,2015-11-05 19:00,11.6,.1,0,95,
129,서산,2015-11-05 20:00,10.4,.1,0,97,
129,서산,2015-11-05 21:00,9.9,.4,0,97,0
129,서산,2015-11-05 22:00,9.3,.5,50,97,
129,서산,2015-11-05 23:00,8.5,.3,0,97,
129,서산,2015-11-06 00:00,9.5,1.2,50,97,0
129,서산,2015-11-06 01:00,9.4,.7,70,97,
129,서산,2015-11-06 02:00,8.1,.2,0,97,
129,서산,2015-11-06 03:00,9.6,1.3,50,97,0
129,서산,2015-11-06 04:00,10.1,1.2,20,97,5
129,서산,2015-11-06 05:00,10.2,.8,50,97,3
129,서산,2015-11-06 06:00,10.2,2,50,95,3
129,서산,2015-11-06 07:00,10.2,3.1,50,90,7
129,서산,2015-11-06 08:00,11.2,2.8,50,85,8
129,서산,2015-11-06 09:00,12.4,2.9,50,79,6
129,서산,2015-11-06 10:00,14.7,3.3,70,66,6
129,서산,2015-11-06 11:00,16,4.3,90,61,6
129,서산,2015-11-06 12:00,19.2,3.7,90,54,7
129,서산,2015-11-06 13:00,20.6,2.5,70,50,8
129,서산,2015-11-06 14:00,19.8,2.5,70,54,10
129,서산,2015-11-06 15:00,19.5,2.1,90,55,10
129,서산,2015-11-06 16:00,19.3,1.9,70,55,10
129,서산,2015-11-06 17:00,19,2.9,90,53,10
129,서산,2015-11-06 18:00,15.7,1.2,90,78,10
129,서산,2015-11-06 19:00,13.4,1.2,70,97,10
129,서산,2015-11-06 20:00,13.5,1.8,50,97,10
129,서산,2015-11-06 21:00,14.3,2.1,50,94,10
129,서산,2015-11-06 22:00,13.9,2.3,70,96,10
129,서산,2015-11-06 23:00,13.1,2.3,70,97,10
129,서산,2015-11-07 00:00,12.4,2.8,50,97,10
129,서산,2015-11-07 01:00,12.1,3.6,70,97,10
129,서산,2015-11-07 02:00,12,4.1,70,97,10
129,서산,2015-11-07 03:00,11.8,3.4,70,97,10
129,서산,2015-11-07 04:00,12.2,3.6,70,97,10
129,서산,2015-11-07 05:00,11.9,2.9,70,97,10
129,서산,2015-11-07 06:00,11.8,3,70,97,10
129,서산,2015-11-07 07:00,11.8,2.8,70,97,10
129,서산,2015-11-07 08:00,12.2,4.1,70,97,10
129,서산,2015-11-07 09:00,12,3.6,70,97,10
129,서산,2015-11-07 10:00,12.1,3.4,70,97,10
129,서산,2015-11-07 11:00,12.3,2.6,50,97,10
129,서산,2015-11-07 12:00,12.7,3.9,70,97,10
129,서산,2015-11-07 13:00,13,2.1,50,97,10
129,서산,2015-11-07 14:00,13.6,3.8,70,97,10
129,서산,2015-11-07 15:00,13.2,2.9,70,97,10
129,서산,2015-11-07 16:00,13.2,2.9,70,97,10
129,서산,2015-11-07 17:00,13.5,3,70,97,9
129,서산,2015-11-07 18:00,13.5,3.2,70,97,10
129,서산,2015-11-07 19:00,14,3.6,70,97,10
129,서산,2015-11-07 20:00,13.8,2.8,70,97,10
129,서산,2015-11-07 21:00,13.6,2.7,70,97,10
129,서산,2015-11-07 22:00,13.7,2.8,50,97,10
129,서산,2015-11-07 23:00,13.5,2.9,50,97,10
129,서산,2015-11-08 00:00,13.4,3.1,50,97,10
129,서산,2015-11-08 01:00,13.2,3.1,50,97,10
129,서산,2015-11-08 02:00,13.1,2.9,70,97,10
129,서산,2015-11-08 03:00,13,3,50,97,10
129,서산,2015-11-08 04:00,13,3,70,97,10
129,서산,2015-11-08 05:00,13,3.9,70,97,10
129,서산,2015-11-08 06:00,12.9,3.1,70,97,10
129,서산,2015-11-08 07:00,12.8,3.1,50,97,10
129,서산,2015-11-08 08:00,12.7,2.8,50,97,10
129,서산,2015-11-08 09:00,12.7,3.1,50,97,10
129,서산,2015-11-08 10:00,12.5,3.2,50,97,10
129,서산,2015-11-08 11:00,12.5,3.2,70,97,10
129,서산,2015-11-08 12:00,12.4,3.3,50,97,10
129,서산,2015-11-08 13:00,12.4,2.9,50,97,10
129,서산,2015-11-08 14:00,12.4,3.4,50,97,10
129,서산,2015-11-08 15:00,12.5,2.7,70,97,9
129,서산,2015-11-08 16:00,12.7,2,70,97,10
129,서산,2015-11-08 17:00,12.8,1.9,50,97,10
129,서산,2015-11-08 18:00,12.8,2,70,97,10
129,서산,2015-11-08 19:00,12.9,1.2,20,97,10
129,서산,2015-11-08 20:00,13,1.3,70,97,10
129,서산,2015-11-08 21:00,13.2,.8,360,97,10
129,서산,2015-11-08 22:00,13.1,.9,50,97,10
129,서산,2015-11-08 23:00,13.1,.3,0,97,
129,서산,2015-11-09 00:00,12.8,2.4,340,97,10
129,서산,2015-11-09 01:00,12.8,1.7,320,97,10
129,서산,2015-11-09 02:00,12.9,2.4,290,97,
129,서산,2015-11-09 03:00,12.6,1.8,320,97,9
129,서산,2015-11-09 04:00,12.5,2.1,290,97,9
129,서산,2015-11-09 05:00,12.4,1.2,290,97,9
129,서산,2015-11-09 06:00,12.1,0,0,97,10
129,서산,2015-11-09 07:00,12.1,.2,0,97,10
129,서산,2015-11-09 08:00,12.5,1.3,340,96,8
129,서산,2015-11-09 09:00,12.9,3,290,91,7
129,서산,2015-11-09 10:00,13.5,3.3,320,85,7
129,서산,2015-11-09 11:00,13.8,4.3,320,83,9
129,서산,2015-11-09 12:00,13.9,4,320,81,10
129,서산,2015-11-09 13:00,13.6,3.9,320,83,10
129,서산,2015-11-09 14:00,13.6,3.8,320,83,10
129,서산,2015-11-09 15:00,13,3.1,320,87,10
129,서산,2015-11-09 16:00,12.2,2.4,290,93,10
129,서산,2015-11-09 17:00,12.1,2.3,290,94,10
129,서산,2015-11-09 18:00,12,.9,290,97,10
129,서산,2015-11-09 19:00,12,2.5,320,96,10
129,서산,2015-11-09 20:00,12,1.4,320,95,
129,서산,2015-11-09 21:00,11.6,2.6,290,97,10
129,서산,2015-11-09 22:00,11.6,1.6,320,91,
129,서산,2015-11-09 23:00,11.4,.7,270,90,
129,서산,2015-11-10 00:00,10.6,.1,0,95,8
129,서산,2015-11-10 01:00,10.2,1,290,97,
129,서산,2015-11-10 02:00,10.7,1.1,270,92,
129,서산,2015-11-10 03:00,10.1,.4,0,97,7
129,서산,2015-11-10 04:00,11,1.4,50,91,8
129,서산,2015-11-10 05:00,10.9,1.3,20,90,7
129,서산,2015-11-10 06:00,10.1,.9,70,94,6
129,서산,2015-11-10 07:00,9.7,.6,90,97,8
129,서산,2015-11-10 08:00,10.5,.2,0,94,8
129,서산,2015-11-10 09:00,11,.3,0,88,8
129,서산,2015-11-10 10:00,11.7,1.5,340,82,9
129,서산,2015-11-10 11:00,11.6,2.3,320,79,9
129,서산,2015-11-10 12:00,11.6,2.3,320,76,9
129,서산,2015-11-10 13:00,12.4,2.7,270,74,8
129,서산,2015-11-10 14:00,12.5,1.8,320,70,7
129,서산,2015-11-10 15:00,12.2,2,360,74,7
129,서산,2015-11-10 16:00,12.3,1.2,360,71,7
129,서산,2015-11-10 17:00,11.2,2,320,77,7
129,서산,2015-11-10 18:00,10.5,1.1,320,82,6
129,서산,2015-11-10 19:00,7.2,.3,0,95,
129,서산,2015-11-10 20:00,7,1,90,97,
129,서산,2015-11-10 21:00,6,.1,0,97,7
129,서산,2015-11-10 22:00,5.5,1.2,70,97,
129,서산,2015-11-10 23:00,5.2,.4,0,97,
129,서산,2015-11-11 00:00,4.4,0,0,97,4
129,서산,2015-11-11 01:00,5,0,0,97,
129,서산,2015-11-11 02:00,6.8,.5,50,97,
129,서산,2015-11-11 03:00,6.6,0,0,97,7
129,서산,2015-11-11 04:00,5.9,.2,0,97,7
129,서산,2015-11-11 05:00,5.1,0,0,97,3
129,서산,2015-11-11 06:00,4.4,.8,340,97,2
129,서산,2015-11-11 07:00,4.8,.6,50,97,2
129,서산,2015-11-11 08:00,6.2,.6,20,97,5
129,서산,2015-11-11 09:00,9.3,.6,20,97,6
129,서산,2015-11-11 10:00,11.1,1.5,50,89,7
129,서산,2015-11-11 11:00,12.9,1.7,360,81,6
129,서산,2015-11-11 12:00,13.6,1.9,360,74,6
129,서산,2015-11-11 13:00,14.4,2,360,71,7
129,서산,2015-11-11 14:00,15,2.1,320,70,7
129,서산,2015-11-11 15:00,14.4,2,360,71,8
129,서산,2015-11-11 16:00,14.5,1.3,360,74,8
129,서산,2015-11-11 17:00,13.6,1.7,360,76,6
129,서산,2015-11-11 18:00,12,1.1,20,84,6
129,서산,2015-11-11 19:00,11.5,1.3,20,88,
129,서산,2015-11-11 20:00,11.1,1,50,90,
129,서산,2015-11-11 21:00,10.5,1.5,20,91,4
129,서산,2015-11-11 22:00,10.1,1,50,95,
129,서산,2015-11-11 23:00,10.1,1.2,20,96,
129,서산,2015-11-12 00:00,10.7,1.1,20,96,0
129,서산,2015-11-12 01:00,9.8,1.2,20,97,
129,서산,2015-11-12 02:00,9.5,1,20,97,
129,서산,2015-11-12 03:00,9.9,1.9,50,97,0
129,서산,2015-11-12 04:00,8.1,0,0,97,0
129,서산,2015-11-12 05:00,8.8,.5,360,97,0
129,서산,2015-11-12 06:00,9.9,1.8,50,96,2
129,서산,2015-11-12 07:00,9.6,1.2,20,95,6
129,서산,2015-11-12 08:00,10.6,1.8,50,94,5
129,서산,2015-11-12 09:00,12.7,1.5,50,87,4
129,서산,2015-11-12 10:00,15.7,2.1,50,78,2
129,서산,2015-11-12 11:00,17.2,2.6,50,70,1
129,서산,2015-11-12 12:00,18.7,1.8,20,63,1
129,서산,2015-11-12 13:00,19.2,1.5,90,61,3
129,서산,2015-11-12 14:00,18.5,2.3,70,61,5
129,서산,2015-11-12 15:00,18.4,1.5,110,64,5
129,서산,2015-11-12 16:00,18.4,3.2,70,65,4
129,서산,2015-11-12 17:00,16.6,2.2,70,72,6
129,서산,2015-11-12 18:00,15.3,2.5,70,78,7
129,서산,2015-11-12 19:00,14.2,2.6,70,84,
129,서산,2015-11-12 20:00,13.6,1.4,70,86,
129,서산,2015-11-12 21:00,14.3,1,50,81,3
129,서산,2015-11-12 22:00,14.2,2,90,81,
129,서산,2015-11-12 23:00,14.1,1.6,70,82,
129,서산,2015-11-13 00:00,14.5,2.2,70,78,8
129,서산,2015-11-13 01:00,14.6,4.2,90,75,
129,서산,2015-11-13 02:00,14.4,1.8,20,73,
129,서산,2015-11-13 03:00,13.9,2.2,70,74,10
129,서산,2015-11-13 04:00,13.2,2.1,70,79,10
129,서산,2015-11-13 05:00,13,2.1,50,80,10
129,서산,2015-11-13 06:00,13.3,2.5,70,78,10
129,서산,2015-11-13 07:00,12.9,2,20,82,10
129,서산,2015-11-13 08:00,12,2.4,50,91,10
129,서산,2015-11-13 09:00,12,2.2,70,93,10
129,서산,2015-11-13 10:00,11.9,2.7,70,93,10
129,서산,2015-11-13 11:00,11.4,3,50,97,10
129,서산,2015-11-13 12:00,11.3,3.5,50,97,10
129,서산,2015-11-13 13:00,11,4,70,97,10
129,서산,2015-11-13 14:00,11.1,3,70,97,10
129,서산,2015-11-13 15:00,11.1,4.5,70,97,10
129,서산,2015-11-13 16:00,10.9,3.7,70,97,10
129,서산,2015-11-13 17:00,10.7,3.8,50,97,10
129,서산,2015-11-13 18:00,10.6,3.6,50,97,10
129,서산,2015-11-13 19:00,10.8,2.2,50,97,10
129,서산,2015-11-13 20:00,10.8,1.9,340,97,10
129,서산,2015-11-13 21:00,10.8,1.8,20,97,10
129,서산,2015-11-13 22:00,10.9,1.5,20,97,10
129,서산,2015-11-13 23:00,11,2.1,20,97,10
129,서산,2015-11-14 00:00,11.1,1.6,20,97,10
129,서산,2015-11-14 01:00,11.1,1.3,50,97,10
129,서산,2015-11-14 02:00,11.2,1,20,97,10
129,서산,2015-11-14 03:00,11.4,2.1,90,97,10
129,서산,2015-11-14 04:00,11.5,.9,20,97,10
129,서산,2015-11-14 05:00,11.5,.8,340,97,10
129,서산,2015-11-14 06:00,11.5,.7,20,97,10
129,서산,2015-11-14 07:00,11.7,0,0,97,10
129,서산,2015-11-14 08:00,11.5,.8,320,97,10
129,서산,2015-11-14 09:00,12,.3,0,97,10
129,서산,2015-11-14 10:00,12.8,.5,340,97,10
129,서산,2015-11-14 11:00,14.4,.9,360,97,10
129,서산,2015-11-14 12:00,14.5,.4,0,94,10
129,서산,2015-11-14 13:00,14.7,.7,270,93,10
129,서산,2015-11-14 14:00,13.8,1.7,290,97,10
129,서산,2015-11-14 15:00,13.8,1.5,320,97,10
129,서산,2015-11-14 16:00,13.6,1.4,320,97,10
129,서산,2015-11-14 17:00,13.4,1.2,290,97,9
129,서산,2015-11-14 18:00,13.3,1,290,97,9
129,서산,2015-11-14 19:00,13.4,.7,230,97,
129,서산,2015-11-14 20:00,13,.2,0,97,
129,서산,2015-11-14 21:00,13,.2,0,97,8
129,서산,2015-11-14 22:00,12.7,.8,140,97,
129,서산,2015-11-14 23:00,12.6,.4,0,97,
129,서산,2015-11-15 00:00,12.9,1.2,160,97,8
129,서산,2015-11-15 01:00,13.1,1.1,180,97,
129,서산,2015-11-15 02:00,12.4,0,0,97,
129,서산,2015-11-15 03:00,11.9,.4,0,97,7
129,서산,2015-11-15 04:00,10.1,.2,0,97,7
129,서산,2015-11-15 05:00,9.9,0,0,97,5
129,서산,2015-11-15 06:00,9.7,0,0,97,7
129,서산,2015-11-15 07:00,9.6,.2,0,97,5
129,서산,2015-11-15 08:00,9.6,.2,0,97,3
129,서산,2015-11-15 09:00,12.2,.6,180,97,2
129,서산,2015-11-15 10:00,15.3,.5,160,93,3
129,서산,2015-11-15 11:00,15.8,1,360,84,7
129,서산,2015-11-15 12:00,16.9,1.8,290,76,5
129,서산,2015-11-15 13:00,17.8,1.7,290,70,7
129,서산,2015-11-15 14:00,17.2,3.2,320,76,8
129,서산,2015-11-15 15:00,16.9,2.9,320,74,9
129,서산,2015-11-15 16:00,16.4,2.5,320,76,8
129,서산,2015-11-15 17:00,15.7,1.3,340,77,7
129,서산,2015-11-15 18:00,13.3,1.1,290,93,6
129,서산,2015-11-15 19:00,13.1,.3,0,97,
129,서산,2015-11-15 20:00,13.3,.6,110,97,
129,서산,2015-11-15 21:00,12.8,1,110,97,8
129,서산,2015-11-15 22:00,11.6,1.3,20,97,
129,서산,2015-11-15 23:00,10.5,.8,70,97,
129,서산,2015-11-16 00:00,11,.9,50,97,6
129,서산,2015-11-16 01:00,11,.4,0,97,
129,서산,2015-11-16 02:00,11.6,1.7,70,97,
129,서산,2015-11-16 03:00,11.6,1.3,50,97,7
129,서산,2015-11-16 04:00,11,1.2,50,97,6
129,서산,2015-11-16 05:00,10.1,1.2,50,97,6
129,서산,2015-11-16 06:00,11.8,1.3,50,97,8
129,서산,2015-11-16 07:00,12.2,.9,50,94,9
129,서산,2015-11-16 08:00,12.1,1.8,70,93,9
129,서산,2015-11-16 09:00,13.2,2.3,70,87,10
129,서산,2015-11-16 10:00,14.9,.9,90,79,9
129,서산,2015-11-16 11:00,15.9,1.2,140,77,10
129,서산,2015-11-16 12:00,16.1,1.8,110,75,10
129,서산,2015-11-16 13:00,15.9,1.3,110,78,10
129,서산,2015-11-16 14:00,15,.5,110,93,10
129,서산,2015-11-16 15:00,13.8,1,50,97,10
129,서산,2015-11-16 16:00,13.1,1.8,70,97,10
129,서산,2015-11-16 17:00,13,1.9,70,97,10
129,서산,2015-11-16 18:00,13.1,1.8,50,97,10
129,서산,2015-11-16 19:00,12.9,2.6,70,97,10
129,서산,2015-11-16 20:00,13,2.2,50,97,10
129,서산,2015-11-16 21:00,12.8,2.3,50,97,10
129,서산,2015-11-16 22:00,12.8,2.2,50,97,10
129,서산,2015-11-16 23:00,12.8,2.2,360,97,10
129,서산,2015-11-17 00:00,12.8,2.7,50,97,10
129,서산,2015-11-17 01:00,12.8,2.3,20,97,10
129,서산,2015-11-17 02:00,12.9,2.2,90,97,10
129,서산,2015-11-17 03:00,13,1.8,340,97,10
129,서산,2015-11-17 04:00,13.1,3.4,360,97,10
129,서산,2015-11-17 05:00,13,2.2,20,97,10
129,서산,2015-11-17 06:00,12.7,1.5,360,97,8
129,서산,2015-11-17 07:00,12.5,1.4,20,97,10
129,서산,2015-11-17 08:00,12.6,2.3,340,97,8
129,서산,2015-11-17 09:00,12.8,2.9,360,97,5
129,서산,2015-11-17 10:00,14.1,3.3,20,97,6
129,서산,2015-11-17 11:00,14.9,3.6,360,88,7
129,서산,2015-11-17 12:00,15.8,3,340,80,6
129,서산,2015-11-17 13:00,16,4.1,360,76,3
129,서산,2015-11-17 14:00,16.8,3.4,340,73,3
129,서산,2015-11-17 15:00,16.8,3.2,360,71,1
129,서산,2015-11-17 16:00,16.1,2.6,340,75,0
129,서산,2015-11-17 17:00,15.5,1.8,20,78,0
129,서산,2015-11-17 18:00,12.8,.3,0,91,0
129,서산,2015-11-17 19:00,12.5,.9,320,95,
129,서산,2015-11-17 20:00,12.1,1.8,70,94,
129,서산,2015-11-17 21:00,12.2,1.5,70,96,6
129,서산,2015-11-17 22:00,12.1,1,70,97,
129,서산,2015-11-17 23:00,11.8,.9,70,97,
129,서산,2015-11-18 00:00,12.2,1.7,50,95,6
129,서산,2015-11-18 01:00,11.9,.1,0,97,
129,서산,2015-11-18 02:00,13.3,1.1,20,90,
129,서산,2015-11-18 03:00,13.9,1.4,70,92,8
129,서산,2015-11-18 04:00,13.8,3,50,96,8
129,서산,2015-11-18 05:00,13.8,2.9,70,96,10
129,서산,2015-11-18 06:00,13.3,3.2,70,96,10
129,서산,2015-11-18 07:00,12.5,2,70,97,10
129,서산,2015-11-18 08:00,12.1,2.8,50,97,10
129,서산,2015-11-18 09:00,12.7,2.1,70,94,10
129,서산,2015-11-18 10:00,13,2.5,70,88,10
129,서산,2015-11-18 11:00,13,2,50,88,10
129,서산,2015-11-18 12:00,12.6,2.3,50,91,10
129,서산,2015-11-18 13:00,11.8,2.5,50,97,10
129,서산,2015-11-18 14:00,11.8,2.7,50,97,10
129,서산,2015-11-18 15:00,11.5,2.1,50,97,10
129,서산,2015-11-18 16:00,10.9,3.2,50,97,10
129,서산,2015-11-18 17:00,10.6,3.3,50,97,10
129,서산,2015-11-18 18:00,10.1,3.5,50,97,10
129,서산,2015-11-18 19:00,9.9,3.2,50,97,
129,서산,2015-11-18 20:00,9.7,3.1,50,96,
129,서산,2015-11-18 21:00,9.7,3.6,50,92,9
129,서산,2015-11-18 22:00,9.5,3,50,90,
129,서산,2015-11-18 23:00,9.4,3.8,70,87,
129,서산,2015-11-19 00:00,8.8,3.4,70,87,7
129,서산,2015-11-19 01:00,8.6,2.2,70,88,
129,서산,2015-11-19 02:00,8.5,2.8,70,87,
129,서산,2015-11-19 03:00,8.5,2.5,50,88,7
129,서산,2015-11-19 04:00,8.4,1.9,70,89,5
129,서산,2015-11-19 05:00,9,1.3,20,88,8
129,서산,2015-11-19 06:00,8.8,.8,340,93,8
129,서산,2015-11-19 07:00,8.3,.7,20,97,10
129,서산,2015-11-19 08:00,8.1,1.7,20,97,10
129,서산,2015-11-19 09:00,8.2,2.3,50,97,10
129,서산,2015-11-19 10:00,8.9,2.5,70,97,10
129,서산,2015-11-19 11:00,9.5,2.9,50,97,10
129,서산,2015-11-19 12:00,10.3,1.7,50,97,10
129,서산,2015-11-19 13:00,11.4,.5,20,94,10
129,서산,2015-11-19 14:00,11.3,1.6,320,95,10
129,서산,2015-11-19 15:00,11.7,1.4,180,96,10
129,서산,2015-11-19 16:00,11.7,1.3,250,96,9
129,서산,2015-11-19 17:00,11.7,1.4,290,96,10
129,서산,2015-11-19 18:00,11.4,.7,340,96,10
129,서산,2015-11-19 19:00,10.7,.6,70,97,
129,서산,2015-11-19 20:00,9.3,1,360,97,
129,서산,2015-11-19 21:00,8.4,.3,0,97,0
129,서산,2015-11-19 22:00,8.4,.3,0,97,
129,서산,2015-11-19 23:00,6.8,.3,0,97,
129,서산,2015-11-20 00:00,6.5,.5,20,97,0
129,서산,2015-11-20 01:00,5.9,.6,70,97,0
129,서산,2015-11-20 02:00,5.9,1.1,50,97,10
129,서산,2015-11-20 03:00,5.1,.6,50,97,4
129,서산,2015-11-20 04:00,5.6,1,50,97,8
129,서산,2015-11-20 05:00,6.4,.3,0,97,8
129,서산,2015-11-20 06:00,6.8,.6,20,97,8
129,서산,2015-11-20 07:00,7.7,.5,110,97,10
129,서산,2015-11-20 08:00,7.7,.3,0,97,10
129,서산,2015-11-20 09:00,8.3,.2,0,97,10
129,서산,2015-11-20 10:00,9.3,.5,360,97,10
129,서산,2015-11-20 11:00,10.4,.6,360,97,10
129,서산,2015-11-20 12:00,11.4,.8,230,90,10
129,서산,2015-11-20 13:00,12.6,.5,200,81,8
129,서산,2015-11-20 14:00,12.9,1.3,250,79,8
129,서산,2015-11-20 15:00,12.8,2.1,320,83,8
129,서산,2015-11-20 16:00,12.7,2,340,80,7
129,서산,2015-11-20 17:00,11.7,1.8,360,84,6
129,서산,2015-11-20 18:00,10,.7,360,90,5
129,서산,2015-11-20 19:00,8.7,0,0,97,
129,서산,2015-11-20 20:00,7.8,.4,0,97,
129,서산,2015-11-20 21:00,6.5,.4,0,97,4
129,서산,2015-11-20 22:00,6.7,.9,20,97,
129,서산,2015-11-20 23:00,7,1.6,50,97,
129,서산,2015-11-21 00:00,7.1,1.5,70,97,4
129,서산,2015-11-21 01:00,5.3,.6,50,97,
129,서산,2015-11-21 02:00,6.8,1.3,20,97,
129,서산,2015-11-21 03:00,7.2,1.2,20,84,0
129,서산,2015-11-21 04:00,7.5,1.4,20,81,0
129,서산,2015-11-21 05:00,7,1.1,20,83,3
129,서산,2015-11-21 06:00,7.3,1.8,20,79,6
129,서산,2015-11-21 07:00,6.4,.8,20,84,5
129,서산,2015-11-21 08:00,6.1,.9,50,91,7
129,서산,2015-11-21 09:00,8.2,1.6,20,77,6
129,서산,2015-11-21 10:00,8.9,2.2,360,70,6
129,서산,2015-11-21 11:00,10.5,2.1,360,66,8
129,서산,2015-11-21 12:00,10.8,2.3,340,66,5
129,서산,2015-11-21 13:00,12,2.1,340,61,5
129,서산,2015-11-21 14:00,12.4,2.4,360,56,5
129,서산,2015-11-21 15:00,11.9,2.4,340,63,7
129,서산,2015-11-21 16:00,11.2,3.6,340,64,6
129,서산,2015-11-21 17:00,10.4,2.1,20,68,7
129,서산,2015-11-21 18:00,8.6,.8,70,79,6
129,서산,2015-11-21 19:00,7.1,.7,50,90,
129,서산,2015-11-21 20:00,5.9,1,90,94,
129,서산,2015-11-21 21:00,5,.1,0,97,3
129,서산,2015-11-21 22:00,5.6,.9,90,91,
129,서산,2015-11-21 23:00,4.4,.6,20,97,
129,서산,2015-11-22 00:00,4.5,.4,0,97,2
129,서산,2015-11-22 01:00,6.7,1.7,50,93,
129,서산,2015-11-22 02:00,6,1.7,70,93,
129,서산,2015-11-22 03:00,6.1,1.3,50,97,1
129,서산,2015-11-22 04:00,4.7,.8,50,97,7
129,서산,2015-11-22 05:00,6.6,1.3,90,92,4
129,서산,2015-11-22 06:00,5.1,.7,20,97,3
129,서산,2015-11-22 07:00,5.1,.7,20,94,2
129,서산,2015-11-22 08:00,6.8,1.4,20,89,7
129,서산,2015-11-22 09:00,8.2,2,360,84,7
129,서산,2015-11-22 10:00,9.8,3.3,360,81,3
129,서산,2015-11-22 11:00,12.2,2.3,360,70,3
129,서산,2015-11-22 12:00,13.6,2.7,20,63.7,4
129,서산,2015-11-22 13:00,14.5,3.5,360,60.1,6
129,서산,2015-11-22 14:00,14.2,3.5,50,66.3,6
129,서산,2015-11-22 15:00,14.6,2.4,360,67.2,6
129,서산,2015-11-22 16:00,14.3,2.7,20,68,4
129,서산,2015-11-22 17:00,12.8,2.3,20,78,6
129,서산,2015-11-22 18:00,12.1,2.2,360,82,10
129,서산,2015-11-22 19:00,12.2,1.3,360,81,
129,서산,2015-11-22 20:00,12,1.6,20,83,10
129,서산,2015-11-22 21:00,11.1,2.7,360,92,10
129,서산,2015-11-22 22:00,10.2,.9,70,97,10
129,서산,2015-11-22 23:00,10.4,1.5,20,97,10
129,서산,2015-11-23 00:00,10.6,.9,360,97,10
129,서산,2015-11-23 01:00,10.5,1.1,20,97,10
129,서산,2015-11-23 02:00,10.4,1.5,50,97,10
129,서산,2015-11-23 03:00,10.5,1.6,360,97,10
129,서산,2015-11-23 04:00,10.3,1.9,360,97,10
129,서산,2015-11-23 05:00,10.2,1.3,20,97,10
129,서산,2015-11-23 06:00,9.9,2.1,50,97,10
129,서산,2015-11-23 07:00,9.8,1.8,20,97,10
129,서산,2015-11-23 08:00,9.6,2.2,50,97,10
129,서산,2015-11-23 09:00,9.7,2.4,70,97,10
129,서산,2015-11-23 10:00,10.1,1.9,50,97,10
129,서산,2015-11-23 11:00,10.2,2.5,360,97,10
129,서산,2015-11-23 12:00,10.3,2.6,20,97,10
129,서산,2015-11-23 13:00,10.7,3.3,360,95,10
129,서산,2015-11-23 14:00,10.9,2.8,360,94,10
129,서산,2015-11-23 15:00,11.2,2.3,20,92,10
129,서산,2015-11-23 16:00,11.3,2.4,340,92,10
129,서산,2015-11-23 17:00,11,1.8,360,91,10
129,서산,2015-11-23 18:00,10.9,2.5,340,91,8
129,서산,2015-11-23 19:00,10.9,2.2,340,88,
129,서산,2015-11-23 20:00,10.7,1.4,360,88,
129,서산,2015-11-23 21:00,10.1,3.1,320,94,10
129,서산,2015-11-23 22:00,9.8,3.6,320,88,10
129,서산,2015-11-23 23:00,9.5,3.5,290,87,
129,서산,2015-11-24 00:00,8.4,4.3,320,86,10
129,서산,2015-11-24 01:00,7.4,3.1,340,83,
129,서산,2015-11-24 02:00,6.3,2.6,340,82,
129,서산,2015-11-24 03:00,6.1,2.8,340,83,9
129,서산,2015-11-24 04:00,5.6,3.4,360,84,9
129,서산,2015-11-24 05:00,5.1,2.8,20,86,8
129,서산,2015-11-24 06:00,4.5,2.7,360,85,6
129,서산,2015-11-24 07:00,4.6,1.5,20,87,9
129,서산,2015-11-24 08:00,4.5,2.1,360,87,8
129,서산,2015-11-24 09:00,4.8,1.4,20,86,10
129,서산,2015-11-24 10:00,5.2,1.3,50,86,10
129,서산,2015-11-24 11:00,5.9,2.2,360,85,10
129,서산,2015-11-24 12:00,6.6,2.4,360,82,10
129,서산,2015-11-24 13:00,7,2.9,360,83,10
129,서산,2015-11-24 14:00,7.1,2.9,20,83,10
129,서산,2015-11-24 15:00,7.2,2.2,50,83,10
